timestamp,station_id,temperature_c,pressure_hpa,relative_humidity_pct
2013-06-17 00:50:00,JENA_001,14.46,990.68,81.3
2013-06-17 01:00:00,JENA_001,13.89,990.7,83.6
2013-06-17 01:10:00,JENA_001,13.8,990.72,83.8
2013-06-17 01:20:00,JENA_001,13.9,990.81,82.7
2013-06-17 01:30:00,JENA_001,13.64,990.7,82.6
2013-06-17 01:40:00,JENA_001,13.59,990.73,82.2
2013-06-17 01:50:00,JENA_001,13.41,990.82,81.7
2013-06-17 02:00:00,JENA_001,13.34,990.86,81.0
2013-06-17 02:10:00,JENA_001,13.25,990.85,83.2
2013-06-17 02:20:00,JENA_001,13.27,990.87,84.4
2013-06-17 02:30:00,JENA_001,13.09,990.96,85.4
2013-06-17 02:40:00,JENA_001,12.78,991.03,87.1
2013-06-17 02:50:00,JENA_001,12.61,991.08,87.7
2013-06-17 03:00:00,JENA_001,12.32,991.1,88.6
2013-06-17 03:10:00,JENA_001,12.32,991.03,89.0
2013-06-17 03:20:00,JENA_001,12.12,991.02,89.3
2013-06-17 03:30:00,JENA_001,12.15,991.08,89.0
2013-06-17 03:40:00,JENA_001,12.05,991.08,89.4
2013-06-17 03:50:00,JENA_001,12.01,991.04,89.4
2013-06-17 04:00:00,JENA_001,11.91,991.15,90.0
2013-06-17 04:10:00,JENA_001,11.87,991.12,91.4
2013-06-17 04:20:00,JENA_001,11.82,991.18,91.6
2013-06-17 04:30:00,JENA_001,11.76,991.2,91.8
2013-06-17 04:40:00,JENA_001,11.99,991.17,91.0
2013-06-17 04:50:00,JENA_001,12.14,991.0,89.9
2013-06-17 05:00:00,JENA_001,12.24,990.98,88.7
2013-06-17 05:10:00,JENA_001,12.52,990.91,87.3
2013-06-17 05:20:00,JENA_001,12.43,990.91,87.3
2013-06-17 05:30:00,JENA_001,12.37,990.93,86.9
2013-06-17 05:40:00,JENA_001,12.43,991.04,86.9
2013-06-17 05:50:00,JENA_001,12.61,991.07,85.9
2013-06-17 06:00:00,JENA_001,13.03,991.08,84.9
2013-06-17 06:10:00,JENA_001,14.11,991.15,80.4
2013-06-17 06:20:00,JENA_001,14.58,991.32,79.4
2013-06-17 06:30:00,JENA_001,15.17,991.32,77.3
2013-06-17 06:40:00,JENA_001,15.76,991.4,75.9
2013-06-17 06:50:00,JENA_001,15.73,991.31,76.4
2013-06-17 07:00:00,JENA_001,15.44,991.35,76.5
2013-06-17 07:10:00,JENA_001,15.52,991.37,75.0
2013-06-17 07:20:00,JENA_001,16.26,991.28,71.7
2013-06-17 07:30:00,JENA_001,16.76,991.37,68.9
2013-06-17 07:40:00,JENA_001,17.21,991.32,66.0
2013-06-17 07:50:00,JENA_001,17.49,991.19,64.31
2013-06-17 08:00:00,JENA_001,17.83,991.2,63.29
2013-06-17 08:10:00,JENA_001,18.16,991.23,62.18
2013-06-17 08:20:00,JENA_001,18.38,991.1,61.86
2013-06-17 08:30:00,JENA_001,18.8,990.95,61.6
2013-06-17 08:40:00,JENA_001,19.15,990.88,60.78
2013-06-17 08:50:00,JENA_001,19.26,990.88,60.05
2013-06-17 09:00:00,JENA_001,19.73,990.81,58.94
2013-06-17 09:10:00,JENA_001,20.3,990.68,56.7
2013-06-17 09:20:00,JENA_001,20.64,990.62,53.74
2013-06-17 09:30:00,JENA_001,20.81,990.56,51.66
2013-06-17 09:40:00,JENA_001,20.88,990.47,51.33
2013-06-17 09:50:00,JENA_001,21.23,990.41,51.59
2013-06-17 10:00:00,JENA_001,21.33,990.32,52.05
2013-06-17 10:10:00,JENA_001,21.56,990.2,52.79
2013-06-17 10:20:00,JENA_001,21.85,990.15,53.24
2013-06-17 10:30:00,JENA_001,21.89,990.17,53.78
2013-06-17 10:40:00,JENA_001,22.06,990.13,53.55
2013-06-17 10:50:00,JENA_001,22.17,990.21,53.66
2013-06-17 11:00:00,JENA_001,22.25,990.22,53.7
2013-06-17 11:10:00,JENA_001,22.34,990.23,53.81
2013-06-17 11:20:00,JENA_001,22.43,990.12,53.95
2013-06-17 11:30:00,JENA_001,22.68,990.13,53.15
2013-06-17 11:40:00,JENA_001,23.06,990.1,52.65
2013-06-17 11:50:00,JENA_001,23.14,990.07,52.45
2013-06-17 12:00:00,JENA_001,23.39,989.99,52.84
2013-06-17 12:10:00,JENA_001,23.66,989.93,51.43
2013-06-17 12:20:00,JENA_001,23.78,989.87,50.91
2013-06-17 12:30:00,JENA_001,23.95,989.72,51.93
2013-06-17 12:40:00,JENA_001,24.08,989.56,51.83
2013-06-17 12:50:00,JENA_001,24.08,989.47,52.21
2013-06-17 13:00:00,JENA_001,24.15,989.47,52.74
2013-06-17 13:10:00,JENA_001,24.14,989.47,52.32
2013-06-17 13:20:00,JENA_001,24.44,989.35,52.17
2013-06-17 13:30:00,JENA_001,24.39,989.26,52.24
2013-06-17 13:40:00,JENA_001,24.42,989.21,52.76
2013-06-17 13:50:00,JENA_001,24.57,989.19,53.6
2013-06-17 14:00:00,JENA_001,24.87,989.11,53.34
2013-06-17 14:10:00,JENA_001,24.85,989.07,53.37
2013-06-17 14:20:00,JENA_001,24.75,989.03,54.12
2013-06-17 14:30:00,JENA_001,24.91,989.0,54.39
2013-06-17 14:40:00,JENA_001,24.85,988.89,54.29
2013-06-17 14:50:00,JENA_001,25.19,988.83,54.19
2013-06-17 15:00:00,JENA_001,24.99,988.75,54.27
2013-06-17 15:10:00,JENA_001,25.09,988.74,54.33
2013-06-17 15:20:00,JENA_001,24.91,988.63,54.46
2013-06-17 15:30:00,JENA_001,25.28,988.65,54.62
2013-06-17 15:40:00,JENA_001,25.62,988.67,54.06
2013-06-17 15:50:00,JENA_001,25.54,988.58,54.33
2013-06-17 16:00:00,JENA_001,25.35,988.47,54.72
2013-06-17 16:10:00,JENA_001,24.86,988.38,55.86
2013-06-17 16:20:00,JENA_001,24.76,988.35,56.5
2013-06-17 16:30:00,JENA_001,24.69,988.27,56.83
2013-06-17 16:40:00,JENA_001,24.66,988.23,56.9
2013-06-17 16:50:00,JENA_001,24.66,988.21,56.95
2013-06-17 17:00:00,JENA_001,24.71,988.19,56.95
2013-06-17 17:10:00,JENA_001,24.82,988.12,57.15
2013-06-17 17:20:00,JENA_001,25.18,988.13,56.94
2013-06-17 17:30:00,JENA_001,24.88,988.09,57.56
2013-06-17 17:40:00,JENA_001,24.65,988.01,58.32
2013-06-17 17:50:00,JENA_001,24.89,988.01,58.09
2013-06-17 18:00:00,JENA_001,24.97,987.96,57.89
2013-06-17 18:10:00,JENA_001,24.95,987.87,57.97
2013-06-17 18:20:00,JENA_001,25.02,987.71,58.0
2013-06-17 18:30:00,JENA_001,24.97,987.75,57.5
2013-06-17 18:40:00,JENA_001,24.8,987.73,58.04
2013-06-17 18:50:00,JENA_001,24.66,987.69,58.53
2013-06-17 19:00:00,JENA_001,24.47,987.64,58.99
2013-06-17 19:10:00,JENA_001,24.14,987.55,60.16
2013-06-17 19:20:00,JENA_001,23.85,987.58,61.24
2013-06-17 19:30:00,JENA_001,23.76,987.64,61.51
2013-06-17 19:40:00,JENA_001,23.69,987.64,61.98
2013-06-17 19:50:00,JENA_001,23.58,987.65,62.15
2013-06-17 20:00:00,JENA_001,23.45,987.66,62.1
2013-06-17 20:10:00,JENA_001,23.25,987.64,62.88
2013-06-17 20:20:00,JENA_001,23.07,987.72,63.54
2013-06-17 20:30:00,JENA_001,23.0,987.65,63.93
2013-06-17 20:40:00,JENA_001,22.82,987.63,64.83
2013-06-17 20:50:00,JENA_001,22.73,987.62,65.12
2013-06-17 21:00:00,JENA_001,22.56,987.65,65.12
2013-06-17 21:10:00,JENA_001,22.46,987.67,65.45
2013-06-17 21:20:00,JENA_001,22.12,987.7,67.46
2013-06-17 21:30:00,JENA_001,21.69,987.76,69.77
2013-06-17 21:40:00,JENA_001,21.46,987.76,71.1
2013-06-17 21:50:00,JENA_001,21.29,987.68,71.2
2013-06-17 22:00:00,JENA_001,21.13,987.64,71.5
2013-06-17 22:10:00,JENA_001,20.93,987.64,72.7
2013-06-17 22:20:00,JENA_001,20.47,987.68,75.6
2013-06-17 22:30:00,JENA_001,20.07,987.73,77.9
2013-06-17 22:40:00,JENA_001,19.78,987.7,79.0
2013-06-17 22:50:00,JENA_001,19.66,987.73,78.6
2013-06-17 23:00:00,JENA_001,19.52,987.7,79.1
2013-06-17 23:10:00,JENA_001,19.32,987.67,79.9
2013-06-17 23:20:00,JENA_001,19.05,987.72,81.1
2013-06-17 23:30:00,JENA_001,18.99,987.78,81.3
2013-06-17 23:40:00,JENA_001,18.9,987.88,81.7
2013-06-17 23:50:00,JENA_001,18.85,987.82,81.8
2013-06-18 00:00:00,JENA_001,18.68,987.76,82.7
2013-06-18 00:10:00,JENA_001,18.62,987.71,82.8
2013-06-18 00:20:00,JENA_001,18.72,987.69,82.1
2013-06-18 00:30:00,JENA_001,18.74,987.64,81.5
2013-06-18 00:40:00,JENA_001,18.51,987.61,82.5
2013-06-18 00:50:00,JENA_001,18.16,987.64,84.6
2013-06-18 01:00:00,JENA_001,17.96,987.66,85.1
2013-06-18 01:10:00,JENA_001,17.79,987.76,85.4
2013-06-18 01:20:00,JENA_001,17.67,987.72,85.1
2013-06-18 01:30:00,JENA_001,17.55,987.76,86.0
2013-06-18 01:40:00,JENA_001,17.45,987.76,85.8
2013-06-18 01:50:00,JENA_001,17.4,987.76,85.7
2013-06-18 02:00:00,JENA_001,17.27,987.76,85.8
2013-06-18 02:10:00,JENA_001,17.19,987.81,86.1
2013-06-18 02:20:00,JENA_001,17.05,987.88,86.9
2013-06-18 02:30:00,JENA_001,16.96,987.92,87.6
2013-06-18 02:40:00,JENA_001,17.05,988.01,88.1
2013-06-18 02:50:00,JENA_001,16.96,987.91,88.2
2013-06-18 03:00:00,JENA_001,16.64,987.85,89.7
2013-06-18 03:10:00,JENA_001,16.59,987.86,90.2
2013-06-18 03:20:00,JENA_001,16.55,987.79,90.5
2013-06-18 03:30:00,JENA_001,16.46,987.78,91.1
2013-06-18 03:40:00,JENA_001,16.47,987.88,90.9
2013-06-18 03:50:00,JENA_001,16.57,987.91,90.5
2013-06-18 04:00:00,JENA_001,16.42,987.99,90.0
2013-06-18 04:10:00,JENA_001,16.13,988.12,91.0
2013-06-18 04:20:00,JENA_001,16.16,988.23,91.2
2013-06-18 04:30:00,JENA_001,16.32,988.26,90.6
2013-06-18 04:40:00,JENA_001,16.49,988.29,88.8
2013-06-18 04:50:00,JENA_001,16.53,988.47,88.2
2013-06-18 05:00:00,JENA_001,16.78,988.56,87.2
2013-06-18 05:10:00,JENA_001,17.12,988.51,85.4
2013-06-18 05:20:00,JENA_001,17.32,988.45,84.4
2013-06-18 05:30:00,JENA_001,17.52,988.51,83.8
2013-06-18 05:40:00,JENA_001,17.82,988.46,83.2
2013-06-18 05:50:00,JENA_001,18.1,988.39,81.2
2013-06-18 06:00:00,JENA_001,17.73,988.49,83.3
2013-06-18 06:10:00,JENA_001,17.96,988.49,82.6
2013-06-18 06:20:00,JENA_001,18.47,988.34,81.7
2013-06-18 06:30:00,JENA_001,19.1,988.39,79.4
2013-06-18 06:40:00,JENA_001,19.81,988.32,76.9
2013-06-18 06:50:00,JENA_001,20.85,988.38,72.9
2013-06-18 07:00:00,JENA_001,21.19,988.4,72.1
2013-06-18 07:10:00,JENA_001,20.84,988.46,74.3
2013-06-18 07:20:00,JENA_001,21.15,988.49,73.0
2013-06-18 07:30:00,JENA_001,21.37,988.38,71.9
2013-06-18 07:40:00,JENA_001,21.85,988.46,70.2
2013-06-18 07:50:00,JENA_001,22.4,988.46,67.28
2013-06-18 08:00:00,JENA_001,22.22,988.38,68.3
2013-06-18 08:10:00,JENA_001,22.06,988.39,68.44
2013-06-18 08:20:00,JENA_001,22.32,988.53,67.54
2013-06-18 08:30:00,JENA_001,22.74,988.62,65.96
2013-06-18 08:40:00,JENA_001,23.14,988.63,65.53
2013-06-18 08:50:00,JENA_001,23.36,988.65,66.71
2013-06-18 09:00:00,JENA_001,23.72,988.66,66.99
2013-06-18 09:10:00,JENA_001,23.78,988.72,67.75
2013-06-18 09:20:00,JENA_001,24.18,988.74,67.45
2013-06-18 09:30:00,JENA_001,24.7,988.89,66.26
2013-06-18 09:40:00,JENA_001,25.05,988.98,65.41
2013-06-18 09:50:00,JENA_001,25.69,989.09,64.07
2013-06-18 10:00:00,JENA_001,26.7,989.11,60.95
2013-06-18 10:10:00,JENA_001,26.63,989.1,60.4
2013-06-18 10:20:00,JENA_001,26.58,989.12,60.36
2013-06-18 10:30:00,JENA_001,26.47,989.26,61.26
2013-06-18 10:40:00,JENA_001,26.65,989.32,60.29
2013-06-18 10:50:00,JENA_001,26.42,989.33,61.13
2013-06-18 11:00:00,JENA_001,26.43,989.25,61.69
2013-06-18 11:10:00,JENA_001,26.48,989.22,62.29
2013-06-18 11:20:00,JENA_001,26.58,989.29,62.34
2013-06-18 11:30:00,JENA_001,26.73,989.46,62.68
2013-06-18 11:40:00,JENA_001,27.01,989.54,62.78
2013-06-18 11:50:00,JENA_001,27.07,989.6,63.27
2013-06-18 12:00:00,JENA_001,27.22,989.6,62.23
2013-06-18 12:10:00,JENA_001,27.37,989.65,61.98
2013-06-18 12:20:00,JENA_001,27.43,989.75,62.19
2013-06-18 12:30:00,JENA_001,27.28,989.73,62.0
2013-06-18 12:40:00,JENA_001,27.78,989.69,62.13
2013-06-18 12:50:00,JENA_001,27.87,989.6,62.8
2013-06-18 13:00:00,JENA_001,27.96,989.65,62.06
2013-06-18 13:10:00,JENA_001,28.21,989.72,61.11
2013-06-18 13:20:00,JENA_001,28.35,989.72,60.68
2013-06-18 13:30:00,JENA_001,28.5,989.64,60.08
2013-06-18 13:40:00,JENA_001,28.65,989.62,60.11
2013-06-18 13:50:00,JENA_001,28.89,989.65,59.39
2013-06-18 14:00:00,JENA_001,28.89,989.61,59.7
2013-06-18 14:10:00,JENA_001,29.13,989.61,59.44
2013-06-18 14:20:00,JENA_001,29.21,989.59,58.67
2013-06-18 14:30:00,JENA_001,29.4,989.58,58.87
2013-06-18 14:40:00,JENA_001,29.61,989.59,58.15
2013-06-18 14:50:00,JENA_001,29.69,989.54,58.61
2013-06-18 15:00:00,JENA_001,29.66,989.46,58.64
2013-06-18 15:10:00,JENA_001,29.76,989.4,57.69
2013-06-18 15:20:00,JENA_001,29.75,989.41,57.57
2013-06-18 15:30:00,JENA_001,29.74,989.44,57.37
2013-06-18 15:40:00,JENA_001,29.85,989.39,56.54
2013-06-18 15:50:00,JENA_001,29.8,989.26,56.69
2013-06-18 16:00:00,JENA_001,29.9,989.36,56.46
2013-06-18 16:10:00,JENA_001,29.58,989.46,57.72
2013-06-18 16:20:00,JENA_001,29.25,989.59,58.23
2013-06-18 16:30:00,JENA_001,29.1,989.64,59.48
2013-06-18 16:40:00,JENA_001,28.98,989.58,60.09
2013-06-18 16:50:00,JENA_001,28.83,989.57,61.54
2013-06-18 17:00:00,JENA_001,28.7,989.49,62.37
2013-06-18 17:10:00,JENA_001,28.59,989.47,62.53
2013-06-18 17:20:00,JENA_001,28.66,989.4,62.55
2013-06-18 17:30:00,JENA_001,28.83,989.39,62.97
2013-06-18 17:40:00,JENA_001,28.79,989.48,63.27
2013-06-18 17:50:00,JENA_001,28.65,989.59,64.22
2013-06-18 18:00:00,JENA_001,28.63,989.61,64.99
2013-06-18 18:10:00,JENA_001,28.63,989.66,64.39
2013-06-18 18:20:00,JENA_001,28.73,989.71,63.43
2013-06-18 18:30:00,JENA_001,28.71,989.73,62.82
2013-06-18 18:40:00,JENA_001,28.7,989.72,61.64
2013-06-18 18:50:00,JENA_001,28.66,989.71,61.87
2013-06-18 19:00:00,JENA_001,28.46,989.68,63.39
2013-06-18 19:10:00,JENA_001,28.13,989.69,65.28
2013-06-18 19:20:00,JENA_001,27.82,989.71,66.61
2013-06-18 19:30:00,JENA_001,27.55,989.65,68.15
2013-06-18 19:40:00,JENA_001,27.33,989.6,69.49
2013-06-18 19:50:00,JENA_001,27.1,989.7,70.2
2013-06-18 20:00:00,JENA_001,26.98,989.78,70.8
2013-06-18 20:10:00,JENA_001,26.79,989.85,72.0
2013-06-18 20:20:00,JENA_001,26.52,989.88,73.0
2013-06-18 20:30:00,JENA_001,26.11,990.04,74.7
2013-06-18 20:40:00,JENA_001,25.97,990.27,75.6
2013-06-18 20:50:00,JENA_001,25.86,990.43,76.1
2013-06-18 21:00:00,JENA_001,25.6,990.44,77.0
2013-06-18 21:10:00,JENA_001,25.46,990.47,77.5
2013-06-18 21:20:00,JENA_001,25.21,990.59,78.7
2013-06-18 21:30:00,JENA_001,25.03,990.84,79.3
2013-06-18 21:40:00,JENA_001,24.86,991.03,80.1
2013-06-18 21:50:00,JENA_001,24.18,991.12,82.3
2013-06-18 22:00:00,JENA_001,23.97,991.11,83.4
2013-06-18 22:10:00,JENA_001,23.98,991.09,83.1
2013-06-18 22:20:00,JENA_001,23.74,991.13,83.9
2013-06-18 22:30:00,JENA_001,23.32,991.07,86.3
2013-06-18 22:40:00,JENA_001,23.14,991.07,86.8
2013-06-18 22:50:00,JENA_001,23.02,991.03,87.0
2013-06-18 23:00:00,JENA_001,22.8,990.98,88.0
2013-06-18 23:10:00,JENA_001,22.61,991.0,88.6
2013-06-18 23:20:00,JENA_001,22.45,991.02,89.5
2013-06-18 23:30:00,JENA_001,22.28,990.96,90.4
2013-06-18 23:40:00,JENA_001,21.98,990.92,91.0
2013-06-18 23:50:00,JENA_001,21.84,990.81,91.8
2013-06-19 00:00:00,JENA_001,21.81,990.77,92.0
2013-06-19 00:10:00,JENA_001,21.82,990.71,91.8
2013-06-19 00:20:00,JENA_001,21.73,990.56,92.3
2013-06-19 00:30:00,JENA_001,21.42,990.55,92.0
2013-06-19 00:40:00,JENA_001,21.19,990.48,93.0
2013-06-19 00:50:00,JENA_001,21.09,990.46,93.5
2013-06-19 01:00:00,JENA_001,21.02,990.41,94.3
2013-06-19 01:10:00,JENA_001,20.97,990.34,94.0
2013-06-19 01:20:00,JENA_001,20.47,990.41,94.0
2013-06-19 01:30:00,JENA_001,20.3,990.46,95.4
2013-06-19 01:40:00,JENA_001,20.25,990.46,95.7
2013-06-19 01:50:00,JENA_001,20.3,990.34,96.1
2013-06-19 02:00:00,JENA_001,20.46,990.16,96.6
2013-06-19 02:10:00,JENA_001,20.39,990.09,96.2
2013-06-19 02:20:00,JENA_001,20.14,990.09,95.6
2013-06-19 02:30:00,JENA_001,20.0,990.02,95.9
2013-06-19 02:40:00,JENA_001,19.98,989.97,96.3
2013-06-19 02:50:00,JENA_001,19.8,989.94,96.5
2013-06-19 03:00:00,JENA_001,19.63,989.87,96.5
2013-06-19 03:10:00,JENA_001,19.56,989.88,96.6
2013-06-19 03:20:00,JENA_001,19.5,989.95,96.8
2013-06-19 03:30:00,JENA_001,19.46,989.95,97.1
2013-06-19 03:40:00,JENA_001,19.47,989.94,97.2
2013-06-19 03:50:00,JENA_001,19.4,989.93,97.2
2013-06-19 04:00:00,JENA_001,19.16,989.99,97.2
2013-06-19 04:10:00,JENA_001,19.06,989.99,97.4
2013-06-19 04:20:00,JENA_001,19.08,989.94,97.6
2013-06-19 04:30:00,JENA_001,19.11,989.81,97.8
2013-06-19 04:40:00,JENA_001,19.04,989.73,98.0
2013-06-19 04:50:00,JENA_001,18.88,989.72,98.2
2013-06-19 05:00:00,JENA_001,18.86,989.69,98.5
2013-06-19 05:10:00,JENA_001,18.88,989.7,98.7
2013-06-19 05:20:00,JENA_001,18.94,989.7,98.6
2013-06-19 05:30:00,JENA_001,19.04,989.68,98.7
2013-06-19 05:40:00,JENA_001,18.96,989.8,98.6
2013-06-19 05:50:00,JENA_001,18.93,989.84,98.8
2013-06-19 06:00:00,JENA_001,19.02,989.86,99.0
2013-06-19 06:10:00,JENA_001,19.09,989.85,99.0
2013-06-19 06:20:00,JENA_001,19.08,989.83,99.0
2013-06-19 06:30:00,JENA_001,19.2,989.71,99.2
2013-06-19 06:40:00,JENA_001,19.39,989.62,99.2
2013-06-19 06:50:00,JENA_001,19.75,989.56,99.2
2013-06-19 07:00:00,JENA_001,20.52,989.61,98.3
2013-06-19 07:10:00,JENA_001,21.42,989.6,97.4
2013-06-19 07:20:00,JENA_001,22.09,989.6,96.3
2013-06-19 07:30:00,JENA_001,22.22,989.57,95.2
2013-06-19 07:40:00,JENA_001,22.82,989.39,93.2
2013-06-19 07:50:00,JENA_001,23.65,989.43,85.3
2013-06-19 08:00:00,JENA_001,24.32,989.36,81.2
2013-06-19 08:10:00,JENA_001,24.9,989.36,79.0
2013-06-19 08:20:00,JENA_001,25.32,989.29,77.7
2013-06-19 08:30:00,JENA_001,25.83,989.23,75.2
2013-06-19 08:40:00,JENA_001,26.72,989.19,71.5
2013-06-19 08:50:00,JENA_001,27.03,989.16,69.98
2013-06-19 09:00:00,JENA_001,27.77,989.04,67.92
2013-06-19 09:10:00,JENA_001,28.31,988.93,66.22
2013-06-19 09:20:00,JENA_001,28.5,988.89,64.91
2013-06-19 09:30:00,JENA_001,28.16,988.81,65.57
2013-06-19 09:40:00,JENA_001,28.16,988.67,64.6
2013-06-19 09:50:00,JENA_001,28.73,988.61,62.62
2013-06-19 10:00:00,JENA_001,29.75,988.58,60.15
2013-06-19 10:10:00,JENA_001,29.31,988.45,61.8
2013-06-19 10:20:00,JENA_001,29.58,988.31,61.43
2013-06-19 10:30:00,JENA_001,29.97,988.29,61.14
2013-06-19 10:40:00,JENA_001,30.42,988.19,57.33
2013-06-19 10:50:00,JENA_001,30.65,988.04,55.3
2013-06-19 11:00:00,JENA_001,31.12,987.95,52.23
2013-06-19 11:10:00,JENA_001,31.58,987.79,49.34
2013-06-19 11:20:00,JENA_001,32.25,987.67,45.37
2013-06-19 11:30:00,JENA_001,32.01,987.56,46.15
2013-06-19 11:40:00,JENA_001,31.59,987.46,49.06
2013-06-19 11:50:00,JENA_001,31.75,987.37,48.95
2013-06-19 12:00:00,JENA_001,31.77,987.3,48.76
2013-06-19 12:10:00,JENA_001,31.91,987.21,49.14
2013-06-19 12:20:00,JENA_001,32.2,987.08,49.44
2013-06-19 12:30:00,JENA_001,32.06,987.01,50.47
2013-06-19 12:40:00,JENA_001,32.27,986.98,51.26
2013-06-19 12:50:00,JENA_001,32.84,986.91,49.55
2013-06-19 13:00:00,JENA_001,32.61,986.86,50.97
2013-06-19 13:10:00,JENA_001,32.51,986.76,51.08
2013-06-19 13:20:00,JENA_001,32.9,986.64,50.09
2013-06-19 13:30:00,JENA_001,32.81,986.51,49.17
2013-06-19 13:40:00,JENA_001,32.81,986.4,48.97
2013-06-19 13:50:00,JENA_001,33.01,986.39,49.0
2013-06-19 14:00:00,JENA_001,33.01,986.33,48.01
2013-06-19 14:10:00,JENA_001,33.0,986.16,47.57
2013-06-19 14:20:00,JENA_001,33.39,985.99,46.17
2013-06-19 14:30:00,JENA_001,33.5,985.92,44.62
2013-06-19 14:40:00,JENA_001,33.55,985.84,44.14
2013-06-19 14:50:00,JENA_001,33.62,985.75,43.56
2013-06-19 15:00:00,JENA_001,33.86,985.67,40.67
2013-06-19 15:10:00,JENA_001,33.97,985.52,39.05
2013-06-19 15:20:00,JENA_001,34.1,985.42,38.73
2013-06-19 15:30:00,JENA_001,34.34,985.28,38.26
2013-06-19 15:40:00,JENA_001,34.36,985.21,37.29
2013-06-19 15:50:00,JENA_001,34.33,985.11,37.37
2013-06-19 16:00:00,JENA_001,34.35,985.16,37.42
2013-06-19 16:10:00,JENA_001,34.19,985.05,39.55
2013-06-19 16:20:00,JENA_001,34.11,985.03,40.29
2013-06-19 16:30:00,JENA_001,34.21,984.9,38.4
2013-06-19 16:40:00,JENA_001,34.08,984.79,38.97
2013-06-19 16:50:00,JENA_001,34.03,984.72,39.98
2013-06-19 17:00:00,JENA_001,34.09,984.7,40.86
2013-06-19 17:10:00,JENA_001,34.09,984.69,40.69
2013-06-19 17:20:00,JENA_001,34.16,984.63,40.72
2013-06-19 17:30:00,JENA_001,33.68,984.58,41.29
2013-06-19 17:40:00,JENA_001,33.41,984.52,42.69
2013-06-19 17:50:00,JENA_001,33.46,984.44,43.82
2013-06-19 18:00:00,JENA_001,33.27,984.39,45.3
2013-06-19 18:10:00,JENA_001,33.11,984.35,46.16
2013-06-19 18:20:00,JENA_001,32.8,984.37,47.41
2013-06-19 18:30:00,JENA_001,32.6,984.32,48.5
2013-06-19 18:40:00,JENA_001,32.54,984.29,49.61
2013-06-19 18:50:00,JENA_001,32.48,984.32,50.29
2013-06-19 19:00:00,JENA_001,32.29,984.28,51.27
2013-06-19 19:10:00,JENA_001,31.82,984.26,53.15
2013-06-19 19:20:00,JENA_001,31.3,984.24,55.56
2013-06-19 19:30:00,JENA_001,31.2,984.14,56.4
2013-06-19 19:40:00,JENA_001,30.97,984.18,57.63
2013-06-19 19:50:00,JENA_001,30.85,984.1,58.11
2013-06-19 20:00:00,JENA_001,30.62,984.09,59.29
2013-06-19 20:10:00,JENA_001,30.39,984.29,60.45
2013-06-19 20:20:00,JENA_001,30.19,984.41,61.26
2013-06-19 20:30:00,JENA_001,30.04,984.4,62.28
2013-06-19 20:40:00,JENA_001,29.71,984.49,63.5
2013-06-19 20:50:00,JENA_001,29.42,984.76,64.9
2013-06-19 21:00:00,JENA_001,29.26,984.81,65.44
2013-06-19 21:10:00,JENA_001,29.1,984.8,66.32
2013-06-19 21:20:00,JENA_001,28.89,984.81,67.23
2013-06-19 21:30:00,JENA_001,28.73,984.88,67.55
2013-06-19 21:40:00,JENA_001,28.61,984.9,67.75
2013-06-19 21:50:00,JENA_001,28.55,984.83,67.76
2013-06-19 22:00:00,JENA_001,28.44,984.81,67.81
2013-06-19 22:10:00,JENA_001,28.35,984.77,67.79
2013-06-19 22:20:00,JENA_001,28.12,984.67,68.48
2013-06-19 22:30:00,JENA_001,27.94,984.58,69.13
2013-06-19 22:40:00,JENA_001,27.73,984.48,69.85
2013-06-19 22:50:00,JENA_001,27.52,984.39,70.6
2013-06-19 23:00:00,JENA_001,27.27,984.24,71.5
2013-06-19 23:10:00,JENA_001,26.96,984.24,72.4
2013-06-19 23:20:00,JENA_001,26.86,984.15,72.4
2013-06-19 23:30:00,JENA_001,26.74,984.11,72.8
2013-06-19 23:40:00,JENA_001,26.61,984.08,73.2
2013-06-19 23:50:00,JENA_001,26.57,984.08,73.2
2013-06-20 00:00:00,JENA_001,26.47,984.1,73.4
2013-06-20 00:10:00,JENA_001,26.44,984.16,72.7
2013-06-20 00:20:00,JENA_001,26.51,984.19,71.9
2013-06-20 00:30:00,JENA_001,26.26,984.16,72.7
2013-06-20 00:40:00,JENA_001,26.12,984.19,72.6
2013-06-20 00:50:00,JENA_001,26.15,984.21,72.0
2013-06-20 01:00:00,JENA_001,26.06,984.28,72.2
2013-06-20 01:10:00,JENA_001,25.95,984.2,72.3
2013-06-20 01:20:00,JENA_001,25.89,984.11,71.3
2013-06-20 01:30:00,JENA_001,25.7,984.08,70.8
2013-06-20 01:40:00,JENA_001,25.45,984.12,70.8
2013-06-20 01:50:00,JENA_001,24.77,984.11,74.4
2013-06-20 02:00:00,JENA_001,24.35,984.08,76.4
2013-06-20 02:10:00,JENA_001,24.38,984.09,75.3
2013-06-20 02:20:00,JENA_001,24.45,984.08,74.2
2013-06-20 02:30:00,JENA_001,24.12,984.07,75.6
2013-06-20 02:40:00,JENA_001,23.9,984.03,76.7
2013-06-20 02:50:00,JENA_001,23.8,984.04,77.2
2013-06-20 03:00:00,JENA_001,23.28,983.98,79.6
2013-06-20 03:10:00,JENA_001,22.98,984.13,80.7
2013-06-20 03:20:00,JENA_001,22.78,984.2,80.8
2013-06-20 03:30:00,JENA_001,22.14,984.2,82.9
2013-06-20 03:40:00,JENA_001,22.0,984.24,82.8
